playing,player,team,fallen,x,y,theta,ballage,ballx,bally,secsremaining,goodego
true,7,13,false,-699.1594,18.270304,0.7037108,0.408143,172.21802,531.39154,538,True
true,6,13,false,-801.19354,71.16465,1.4807732,-1.0,-10.0,-10.0,538,True
true,1,13,false,-4219.5435,-19.414387,-0.07213381,0.154966,2139.4233,-172.46669,538,True
true,3,13,false,-3191.7788,71.21024,-0.3638976,0.150801,1737.626,288.11838,538,True
true,2,13,false,-670.0554,256.0453,-0.39112598,2.049937,190.60002,93.84411,538,True
true,3,5,true,826.6183,-104.94661,-0.6013393,0.333,812.07825,1017.74615,538,True
true,9,5,true,-3900.0005,-3000.0007,1.578877,-1.0,0.0,0.0,538,True
true,1,5,false,-4074.2996,-150.74084,-0.0013168514,0.494,4827.22,101.163216,538,True
true,7,5,false,-3285.7915,-306.25793,0.044179745,0.8,3668.7803,-39.736057,538,True
true,4,5,false,2172.378,749.61066,-1.6422795,0.033,576.509,-135.24458,538,True
true,2,5,false,-1230.7603,827.15076,-0.3481467,0.067,1748.9401,39.51413,536,True
true,6,5,false,-1907.4471,-1730.7694,0.7648306,0.721,2614.597,-731.7413,536,True
true,8,5,true,-3900.0005,-3000.0007,1.5669633,-1.0,0.0,0.0,536,True
true,5,5,false,2213.6763,-455.40082,-3.0085979,0.034,-27.153402,-774.791,536,True
true,7,13,false,-839.38556,26.06615,0.7758193,1.408306,207.46106,422.68515,536,True
true,6,13,false,-801.19354,71.16465,1.4804807,-1.0,-10.0,-10.0,536,True
true,3,13,false,-3156.0283,-66.92803,-0.09777835,0.151457,1090.6123,-176.7761,536,True
true,2,13,false,-683.4631,306.7022,-0.5519959,3.050104,217.3569,61.332108,536,True
true,1,13,false,-4219.5435,-19.414387,-0.07199696,0.422177,1643.1017,-289.27463,536,True
true,3,5,true,826.6183,-104.94661,-0.60133934,1.339,1181.0739,1507.615,536,True
true,9,5,true,-3900.0005,-3000.0007,1.5794193,-1.0,0.0,0.0,536,True
true,1,5,false,-4071.654,-144.75359,-0.014381653,0.062,4323.744,612.49194,536,True
true,7,5,false,-3293.9324,-231.03905,0.009789002,0.598,3637.3228,-0.77218986,536,True
true,4,5,false,2158.2595,519.5137,-1.6168664,0.025,271.63013,362.66068,536,True
true,2,5,false,-1198.6721,979.21765,-0.15364003,0.946,1681.1482,-326.3451,536,True
true,6,5,false,-1906.8126,-1738.3458,0.7630093,0.655,2619.5002,-734.19714,536,True
true,8,5,true,-3900.0005,-3000.0007,1.5668756,-1.0,0.0,0.0,536,True
true,5,5,false,2302.781,-497.7953,2.198555,0.057,593.45337,-727.7808,536,True
true,7,13,false,-1018.2892,45.485905,0.792491,2.40845,222.48189,259.64938,536,True
true,6,13,false,-801.19354,71.16465,1.478925,-1.0,-10.0,-10.0,536,True
true,1,13,false,-4219.5435,-19.414387,-0.072748214,0.989208,1485.4518,-327.46518,536,True
true,3,13,false,-3173.0142,-187.42003,-0.23281673,0.152171,747.962,-25.222797,536,True
true,2,13,false,-778.23566,348.0063,-1.8539498,4.050269,16.400099,327.6839,536,True
true,3,5,true,826.6183,-104.94661,-0.60133934,2.339,1357.8734,1742.33,535,True
true,1,5,false,-4081.3906,-144.67792,-0.01457625,0.234,4453.429,581.2677,535,True
true,9,5,true,-3900.0005,-3000.0007,1.5782703,-1.0,0.0,0.0,535,True
true,7,5,false,-3293.836,-114.43497,0.0024275403,0.032,3953.846,358.63208,535,True
true,4,5,false,2178.487,364.45258,-0.8708295,0.025,351.06152,282.66782,535,True
true,6,5,false,-1905.8605,-1745.4252,0.76288444,0.034,4951.7583,-1542.6711,535,True
true,2,5,false,-1151.602,1100.6597,0.13960692,0.167,1408.0992,-985.0516,535,True
true,8,5,true,-3900.0005,-3000.0007,1.5662264,-1.0,0.0,0.0,535,True
true,5,5,false,2327.6025,-570.1269,1.2035735,0.033,1026.7941,169.1063,535,True
true,7,13,false,-1112.6536,90.503334,0.91546065,3.408607,242.87456,98.96303,535,True
true,6,13,false,-801.19354,71.16465,1.4786061,-1.0,-10.0,-10.0,535,True
true,1,13,false,-4219.5435,-19.414387,-0.07537678,1.989374,1486.3076,-323.55945,535,True
true,2,13,false,-813.0688,406.5062,-2.7165256,0.152283,2923.478,198.25633,535,True
true,3,13,false,-3236.7666,-216.51031,-0.4545236,0.122894,554.3672,105.387665,535,True
true,3,5,true,826.6183,-104.94661,-0.60133934,3.365,1373.1401,1762.5977,534,True
true,9,5,true,-3900.0005,-3000.0007,1.57812,-1.0,0.0,0.0,534,True
true,1,5,false,-4072.4248,-144.4604,-0.015670368,1.261,4453.4155,581.37604,534,True
true,7,5,false,-3298.0752,15.897481,0.010522897,0.766,3540.8972,170.19516,534,True
true,4,5,false,2301.2725,303.2829,0.06560137,0.034,323.6341,-20.869747,534,True
true,6,5,false,-1908.278,-1757.4869,0.763607,0.322,4971.843,-1547.6392,534,True
true,2,5,false,-1159.1597,1269.3981,0.1690637,1.179,1391.2214,-1145.4486,534,True
true,8,5,true,-3900.0005,-3000.0007,1.5661336,-1.0,0.0,0.0,534,True
true,7,13,false,-1333.5435,165.78143,0.8247847,-1.0,-10.0,-10.0,534,True
true,5,5,false,2349.6655,-704.4576,0.5647456,0.223,797.5474,813.2353,534,True
true,6,13,false,-801.19354,71.16465,1.4779427,-1.0,-10.0,-10.0,534,True
true,3,13,false,-3314.8354,-230.9554,-0.34590125,0.153637,732.592,55.8964,534,True
true,2,13,false,-934.83344,369.8355,-2.9303713,0.286203,2086.5383,772.56506,534,True
true,1,13,false,-4176.3223,-37.920418,-0.09958081,0.89068,1130.6246,-338.73883,534,True
true,3,5,true,826.6183,-104.94662,-0.60133934,4.371,1373.1401,1762.5977,534,True
true,1,5,false,-4084.44,-136.52174,-0.012386479,2.266,4452.7485,586.4594,534,True
true,9,5,true,-3900.0005,-3000.0007,1.5789641,-1.0,0.0,0.0,534,True
true,7,5,false,-3296.4968,110.19365,-0.0018623495,1.766,3523.417,65.19321,534,True
true,4,5,false,2496.0542,342.82187,0.3675751,0.034,942.0392,-193.80388,534,True
true,2,5,false,-1204.4724,1315.9548,-0.37042966,2.179,1868.8923,-291.85272,534,True
true,6,5,false,-1908.6791,-1759.8291,0.766409,1.322,4970.778,-1551.0552,534,True
true,8,5,true,-3900.0005,-3000.0007,1.5659081,-1.0,0.0,0.0,534,True
true,5,5,false,2386.3613,-915.47296,0.41542688,0.124,786.15247,974.37396,534,True
true,7,13,false,-1353.9038,284.64694,1.4312044,-1.0,-10.0,-10.0,534,True
true,6,13,false,-801.19354,71.16465,1.4788508,-1.0,-10.0,-10.0,534,True
true,1,13,false,-4198.699,-53.56545,-0.3652113,1.890804,1195.5856,-7.710302,534,True
true,3,13,false,-3155.876,-312.58643,-0.26606154,0.690755,90.09701,-136.51503,534,True
true,2,13,false,-1036.4426,180.91327,-2.6895137,1.286365,2036.6733,125.44,534,True
true,3,5,true,826.6183,-104.94662,-0.7841264,5.397,1052.5841,1970.8707,531,True
true,9,5,true,-3900.0005,-3000.0007,1.5782467,-1.0,0.0,0.0,531,True
true,1,5,false,-4066.7532,-146.78258,-0.014971061,3.293,4452.325,589.6643,531,True
true,7,5,false,-3301.7097,264.4806,-0.026619876,2.797,3525.516,62.172115,531,True
true,4,5,false,2612.232,410.17435,0.5533015,0.342,1699.0449,-781.1601,531,True
true,6,5,false,-1912.4816,-1774.547,0.7644579,2.332,4972.2646,-1546.2842,531,True
true,2,5,false,-1264.5776,1328.6536,-0.39377043,3.199,1884.438,-163.03145,531,True
true,8,5,true,-3900.0005,-3000.0007,1.5667249,-1.0,0.0,0.0,531,True
true,5,5,false,2526.9482,-1043.7379,0.50091535,1.133,805.4572,1042.9822,531,True
true,7,13,false,-1390.4908,432.4502,2.098303,-1.0,-10.0,-10.0,531,True
true,2,13,false,-1084.7568,0.934449,-2.730191,2.286527,1869.0245,77.99534,531,True
true,3,13,false,-3165.6687,-432.4013,0.03756714,1.690907,57.4468,-37.41733,531,True
true,6,13,false,-801.19354,71.16465,1.476456,-1.0,-10.0,-10.0,531,True
true,1,13,false,-4198.699,-53.56545,-0.36855847,2.890961,1195.6047,-3.7084534,531,True
true,3,5,false,754.43506,-224.18173,-0.84507483,6.403,808.88513,2062.8042,531,True
true,9,5,true,-3900.0005,-3000.0007,1.578035,-1.0,0.0,0.0,530,True
true,1,5,false,-4062.7668,-149.01904,-0.013336419,4.293,4452.4546,588.6825,530,True
true,7,5,false,-3298.529,373.5721,-0.07251297,3.797,3532.3171,151.7147,530,True
true,4,5,false,2834.6404,663.99036,0.076902084,0.3,2357.6506,-244.08678,530,True
true,6,5,false,-1915.725,-1779.6624,0.7663347,3.332,4972.412,-1545.808,530,True
true,2,5,false,-1250.5507,1330.1229,-0.4003326,4.211,1884.9933,-156.47658,530,True
true,8,5,true,-3900.0005,-3000.0007,1.5666503,-1.0,0.0,0.0,530,True
true,7,13,false,-1623.6298,652.53815,2.6650136,-1.0,-10.0,-10.0,530,True
true,6,13,false,-801.19354,71.16465,1.4782987,-1.0,-10.0,-10.0,530,True
true,1,13,false,-4198.699,-53.56545,-0.36966068,3.891128,1195.6075,-2.3906436,530,True
true,3,13,false,-3204.7373,-501.0022,0.053343415,2.691062,100.32647,27.90154,530,True
true,2,13,false,-1154.1656,-36.67713,-2.8925605,3.286677,1676.6055,253.85625,530,True
true,5,5,false,2593.6729,-951.6176,0.45934594,0.324,684.4012,923.292,530,True
true,3,5,false,796.18726,-302.07776,-1.585934,7.429,-662.3846,2053.2761,529,True
true,1,5,false,-4067.8394,-131.24709,-0.008434983,5.297,4452.5415,588.0372,529,True
true,9,5,true,-3900.0005,-3000.0007,1.5785747,-1.0,0.0,0.0,529,True
true,7,5,false,-3292.9053,510.08032,-0.07985898,4.797,3533.7385,-31.614408,529,True
true,4,5,false,3059.5518,732.00555,-0.267267,0.067,1722.4065,183.63152,529,True
true,6,5,false,-1916.0385,-1782.2307,0.7697418,4.353,4972.2324,-1546.7753,529,True
true,2,5,false,-1248.027,1321.7955,-0.39892715,5.231,1885.1682,-154.35596,529,True
true,8,5,true,-3900.0005,-3000.0007,1.5671151,-1.0,0.0,0.0,529,True
true,7,13,false,-1932.6953,832.5806,2.7236822,0.414871,1488.5314,2595.3157,529,True
true,6,13,false,-801.19354,71.16465,1.4776115,-1.0,-10.0,-10.0,529,True
true,1,13,false,-4198.699,-53.56545,-0.37006575,-1.0,-10.0,-10.0,529,True
true,3,13,false,-3324.0154,-508.25595,-1.3666666,3.691192,18.528034,215.73148,529,True
true,2,13,false,-1229.2655,-131.94073,-2.6990466,-1.0,-10.0,-10.0,529,True
true,5,5,false,2635.699,-945.3619,1.0605942,1.333,1003.9737,363.55734,529,True
false,3,5,false,563.882,-304.3056,-2.2414148,8.435,-1835.6887,1270.6285,528,True
false,9,5,true,-3900.0005,-3000.0007,1.5780119,-1.0,0.0,0.0,528,True
false,1,5,false,-4097.9346,-135.18782,-0.01347768,6.297,4452.4785,588.5171,528,True
false,7,5,false,-3289.9446,644.6211,-0.104722194,5.797,3533.7317,-32.346535,528,True
false,4,5,false,3058.26,815.922,-0.8838443,0.176,1268.3779,1164.0624,528,True
false,6,5,false,-1861.4642,-1592.9202,0.95154715,5.353,4405.0977,-2593.6208,528,True
false,2,5,false,-1247.8157,1272.4844,-0.3843828,6.243,1885.1564,-154.50089,528,True
false,8,5,true,-3900.0005,-3000.0007,1.5674938,-1.0,0.0,0.0,528,True
false,7,13,false,-2188.445,924.4193,2.5979013,0.882005,1040.0873,2848.2832,528,True
false,3,13,false,-3433.4565,-296.77548,-2.3605638,-1.0,-10.0,-10.0,528,True
false,6,13,false,-801.19354,71.16465,1.4755988,-1.0,-10.0,-10.0,528,True
false,2,13,false,-1374.3934,-272.70358,-2.657291,-1.0,-10.0,-10.0,528,True
false,5,5,false,2558.168,-929.4165,1.7263107,2.356,994.3026,-384.6078,528,True
false,1,13,false,-4198.699,-53.56545,-0.3701864,-1.0,-10.0,-10.0,528,True
false,3,5,false,497.55957,-371.99435,3.0821662,9.435,-2175.919,-813.79364,528,True
false,9,5,true,-3900.0005,-3000.0007,1.5781884,-1.0,0.0,0.0,528,True
false,1,5,false,-4087.1714,-128.13988,-0.015277963,7.324,4452.6904,586.915,528,True
false,7,5,false,-3289.805,658.54254,-0.10633663,6.829,3533.7378,-31.73193,528,True
false,4,5,false,2987.5242,836.80414,-1.7805321,1.2,-112.12028,1759.4685,528,True
false,6,5,false,-1757.3921,-1341.806,1.018369,6.363,4063.402,-2924.8813,528,True
false,2,5,false,-1245.2007,1232.2328,-0.37501866,7.263,1885.1699,-154.33327,528,True
false,8,5,true,-3900.0005,-3000.0007,1.5673689,-1.0,0.0,0.0,528,True
false,7,13,false,-2350.8228,943.7545,3.0481958,1.882175,1943.871,2106.6616,528,True
false,6,13,false,-801.19354,71.16465,1.4757364,-1.0,-10.0,-10.0,528,True
false,3,13,false,-3601.0283,-283.81378,-2.1610348,-1.0,-10.0,-10.0,528,True
false,2,13,false,-1467.275,-424.24942,-2.876816,0.123622,3112.7104,-709.0233,528,True
false,1,13,false,-4198.699,-53.56545,-0.3711565,-1.0,-10.0,-10.0,528,True
false,5,5,false,2491.316,-880.9063,2.861283,3.356,67.080185,-1034.4653,528,True
false,3,5,false,301.88766,-268.39658,3.053153,10.461,-2368.1045,-800.8063,528,True
false,1,5,false,-4100.0513,-152.31465,-0.011649582,8.324,4452.795,586.1261,528,True
false,9,5,true,-3900.0005,-3000.0007,1.578616,-1.0,0.0,0.0,528,True
false,7,5,false,-3290.7666,633.87494,-0.104867525,7.829,3533.7224,-33.43084,528,True
false,4,5,false,2913.9905,816.91125,-2.4896743,2.208,-1256.3464,1357.0889,526,True
false,6,5,false,-1713.826,-1174.9326,1.0668268,7.363,3805.241,-3086.174,526,True
false,2,5,false,-1242.8955,1255.2294,-0.38160142,8.263,1885.2308,-153.59192,526,True
false,8,5,true,-3900.0005,-3000.0007,1.5676671,-1.0,0.0,0.0,526,True
false,3,13,false,-3767.0142,-404.5683,-1.6743863,0.125055,438.14166,-933.5768,526,True
false,7,13,false,-2507.2026,740.0202,2.3620934,0.317017,476.51483,2583.029,526,True
false,1,13,false,-4169.1904,-57.993927,-0.3632763,-1.0,-10.0,-10.0,526,True
false,6,13,false,-801.19354,71.16465,1.4753159,-1.0,-10.0,-10.0,526,True
false,2,13,false,-1516.5507,-468.9472,-2.9778152,0.191156,3035.0142,-290.1329,526,True
false,5,5,false,2425.7285,-893.8794,2.2920444,4.365,569.2128,-928.1225,526,True
false,3,5,false,226.03513,-269.35608,-2.3594482,11.467,-2198.3596,1342.6395,526,True
false,1,5,false,-4084.8562,-134.62767,-0.011415692,9.328,4452.7446,586.504,526,True
false,9,5,true,-3900.0005,-3000.0007,1.5797349,-1.0,0.0,0.0,526,True
false,7,5,false,-3290.569,650.2121,-0.10794551,8.829,3533.746,-30.822432,526,True
false,4,5,false,2723.5498,780.4186,-3.0113082,3.232,-1934.1769,426.4505,526,True
false,6,5,false,-1687.1315,-986.4956,1.0808403,8.384,3647.7612,-3131.3242,526,True
false,2,5,false,-1243.9553,1226.4895,-0.36912426,9.275,1885.2667,-153.15462,526,True
false,8,5,true,-3900.0005,-3000.0007,1.5669808,-1.0,0.0,0.0,526,True
false,7,13,false,-2403.2646,739.0891,-3.0691485,0.284373,2407.4412,1302.7872,526,True
false,1,13,false,-4094.2527,-58.86828,-0.5253512,-1.0,-10.0,-10.0,526,True
false,3,13,false,-3889.9507,-551.28827,-2.1155186,0.192357,687.03265,-570.029,526,True
false,2,13,false,-1581.2115,-541.76605,3.0656118,0.158532,2969.4421,204.01775,526,True
false,6,13,false,-801.19354,71.16465,1.4754696,-1.0,-10.0,-10.0,526,True
false,5,5,false,2479.472,-892.7071,2.2091074,5.388,704.4219,-856.2148,526,True
false,1,5,false,-4090.1257,-139.27545,-0.015958695,10.328,4452.5244,588.1673,526,True
false,3,5,false,200.83427,-254.48892,-2.2830698,12.493,-2152.3337,1411.8645,526,True
false,9,5,true,-3900.0005,-3000.0007,1.5787374,-1.0,0.0,0.0,526,True
false,7,5,false,-3292.7053,634.38916,-0.103837825,9.86,3533.731,-32.573166,526,True
false,4,5,false,2520.9023,844.9787,3.1353788,4.232,-2193.7751,176.61948,526,True
false,2,5,false,-1242.0836,1220.9335,-0.37441018,10.295,1885.258,-153.26385,524,True
false,8,5,true,-3900.0005,-3000.0007,1.5670544,-1.0,0.0,0.0,524,True
false,6,5,false,-1589.377,-784.85016,1.1203073,9.384,3392.0173,-3265.705,524,True
false,7,13,false,-2379.3833,850.3684,2.7065208,1.284531,1599.5201,2165.526,524,True
false,6,13,false,-801.19354,71.16465,1.4738684,-1.0,-10.0,-10.0,524,True
false,1,13,false,-4123.384,-20.75215,-1.0974491,-1.0,-10.0,-10.0,524,True
false,3,13,false,-4006.01,-613.2583,-2.550503,1.192516,715.89764,-176.65543,524,True
false,2,13,false,-1581.2115,-541.76605,3.0687275,1.1253589,2845.4966,192.11417,524,True
false,5,5,false,2503.7866,-936.8418,2.0643117,6.397,856.5269,-733.6545,524,True
false,3,5,false,198.29776,-254.85037,-2.2705975,13.499,-2153.6667,1409.8297,524,True
false,9,5,true,-3900.0005,-3000.0007,1.5787534,-1.0,0.0,0.0,524,True
false,1,5,false,-4064.0876,-137.47443,-0.0103408685,11.355,4452.997,584.5844,524,True
false,7,5,false,-3289.0315,640.7397,-0.107116714,10.86,3533.7295,-32.70797,524,True
false,4,5,false,2249.8018,878.97424,-3.0577574,5.24,-2397.9666,454.42886,524,True
false,6,5,false,-1517.0521,-630.6448,1.1096592,10.395,3313.7805,-3193.5066,524,True
false,2,5,false,-1241.799,1250.9655,-0.37998754,11.307,1885.1764,-154.2655,524,True
false,8,5,true,-3900.0005,-3000.0007,1.5671419,-1.0,0.0,0.0,524,True
false,7,13,true,-2433.5378,800.1225,2.3135066,-1.0,-10.0,-10.0,524,True
false,6,13,false,-801.19354,71.16465,1.4739609,-1.0,-10.0,-10.0,524,True
false,1,13,false,-4035.1902,-30.333614,-1.279172,-1.0,-10.0,-10.0,524,True
false,3,13,false,-4133.925,-631.6891,-2.8183851,2.192643,540.0912,17.18826,524,True
false,2,13,false,-1581.2115,-541.76605,3.067111,2.125518,2845.1838,196.71217,524,True
false,5,5,false,2510.0564,-965.9281,2.4297924,7.42,577.7754,-1002.76807,524,True
false,3,5,false,199.93694,-256.3927,-2.2734432,14.499,-2154.4968,1408.5623,524,True
false,9,5,true,-3900.0005,-3000.0007,1.5783179,-1.0,0.0,0.0,524,True
false,1,5,false,-4055.7085,-131.02583,-0.013872232,12.355,4452.798,586.1049,524,True
false,7,5,false,-3291.8567,645.6796,-0.10532149,11.86,3533.7295,-32.751358,524,True
false,4,5,false,1931.4817,929.9092,-3.1268032,6.264,-2659.2034,287.15988,522,True
false,6,5,false,-1407.2511,-406.37186,1.1365497,11.416,2856.7676,-3495.0703,522,True
false,2,5,false,-1244.6694,1224.2391,-0.36767128,12.327,1885.1119,-155.05363,522,True
false,8,5,true,-3900.0005,-3000.0007,1.5671152,-1.0,0.0,0.0,522,True
false,6,13,false,-801.19354,71.16465,1.4733571,-1.0,-10.0,-10.0,522,True
false,7,13,true,-2433.5378,800.1225,2.3135066,-1.0,-10.0,-10.0,522,True
false,1,13,false,-4071.186,-148.97536,-1.4652543,-1.0,-10.0,-10.0,522,True
false,2,13,false,-1598.478,-500.07797,3.1210215,3.125676,2845.0083,199.2124,522,True
false,3,13,false,-4308.5845,-632.4117,-2.9321527,3.192803,363.72543,114.152885,522,True
false,5,5,false,2341.0527,-1014.1823,3.0558734,8.42,-276.27148,-1219.7072,522,True
false,1,5,false,-4059.8774,-108.28373,-0.018226383,13.36,4452.6772,587.021,522,True
false,3,5,false,201.64088,-257.94507,-2.2759407,15.525,-2155.0107,1407.776,522,True
false,9,5,true,-3900.0005,-3000.0007,1.577768,-1.0,0.0,0.0,522,True
false,7,5,false,-3291.799,622.86346,-0.10215295,12.86,3533.7246,-33.325104,522,True
false,4,5,false,1733.757,962.32446,-3.098862,7.272,-2877.382,338.14764,522,True
false,6,5,false,-1389.1162,-283.06735,1.3404939,12.416,1929.6581,-4048.3723,522,True
false,2,5,false,-1240.744,1232.6552,-0.37446153,13.327,1885.1034,-155.15656,522,True
false,8,5,true,-3900.0005,-3000.0007,1.5675282,-1.0,0.0,0.0,521,True
false,6,13,false,-801.19354,71.16465,1.4727998,-1.0,-10.0,-10.0,521,True
false,1,13,false,-4072.7515,-237.81174,-1.9198078,-1.0,-10.0,-10.0,521,True
false,7,13,true,-2433.5378,800.1225,2.3135066,-1.0,-10.0,-10.0,521,True
false,3,13,false,-4486.5786,-603.55853,-2.9619303,-1.0,-10.0,-10.0,521,True
false,2,13,false,-1598.478,-500.07797,3.1204453,4.125845,2844.8945,200.85112,521,True
false,5,5,false,2203.45,-1111.4495,3.049705,9.429,-413.7194,-1328.4634,521,True
false,3,5,false,201.92775,-259.31042,-2.275931,16.531,-2155.0337,1407.7402,521,True
false,1,5,false,-4062.1785,-130.0372,-0.020492466,14.387,4452.772,586.3044,521,True
false,9,5,true,-3900.0005,-3000.0007,1.5781658,-1.0,0.0,0.0,521,True
false,7,5,false,-3293.3005,648.54193,-0.10418758,13.891,3533.7332,-32.460266,521,True
false,4,5,false,1555.5876,1205.9775,2.7343771,8.296,-3111.5515,-146.83185,521,True
false,6,5,false,-1502.1096,-257.0678,2.211103,0.233,1007.70953,-1298.7091,521,True
false,2,5,false,-1242.8118,1253.0624,-0.37959754,14.339,1885.0753,-155.50266,521,True
false,7,13,true,-2433.5378,800.1225,2.3135066,-1.0,-10.0,-10.0,521,True
false,8,5,true,-3900.0005,-3000.0007,1.5669844,-1.0,0.0,0.0,521,True
false,6,13,false,-801.19354,71.16465,1.4698405,-1.0,-10.0,-10.0,521,True
false,1,13,false,-3980.9731,-451.0691,-1.8146741,-1.0,-10.0,-10.0,521,True
false,3,13,false,-4529.668,-554.04144,-2.3754926,-1.0,-10.0,-10.0,521,True
false,2,13,false,-1618.3939,-480.83173,3.1039102,-1.0,-10.0,-10.0,521,True
false,5,5,false,2008.4746,-1084.4384,2.9927957,10.452,-506.0416,-1360.1705,521,True
false,1,5,false,-4051.273,-112.05492,-0.019377109,15.392,4452.6265,587.40955,521,True
false,3,5,false,201.99608,-267.74545,-2.2756264,17.557,-2154.0408,1409.2588,521,True
false,9,5,true,-3900.0005,-3000.0007,1.5789388,-1.0,0.0,0.0,521,True
false,7,5,false,-3292.8103,633.69324,-0.10446811,14.891,3533.7449,-31.133745,521,True
false,4,5,false,1286.0009,1241.9662,2.4657505,9.304,-3245.089,-839.4242,521,True
false,6,5,false,-1669.0026,-250.97961,2.9841418,1.233,-494.59366,-1825.8595,521,True
false,2,5,false,-1239.0468,1246.0486,-0.38168007,0.033,3785.6604,-88.9851,521,True
false,8,5,true,-3900.0005,-3000.0007,1.5668337,-1.0,0.0,0.0,521,True
false,7,13,true,-2433.5378,800.1225,2.3135066,-1.0,-10.0,-10.0,521,True
false,1,13,false,-4047.6755,-344.08096,-1.716148,-1.0,-10.0,-10.0,521,True
false,2,13,false,-1670.5663,-495.2059,3.1174111,-1.0,-10.0,-10.0,521,True
false,3,13,false,-4430.1484,-446.0756,-1.7131381,-1.0,-10.0,-10.0,521,True
false,5,5,false,1795.5178,-1065.058,-3.1112735,11.461,-995.5824,-1170.3932,521,True
false,6,13,false,-801.19354,71.16465,-1.6584603,-1.0,-10.0,-10.0,521,True
false,3,5,false,202.13297,-269.9043,-2.275932,18.563,-2153.4028,1410.2339,521,True
false,1,5,false,-4061.68,-118.24847,-0.026837874,16.419,4452.6846,586.9753,521,True
false,9,5,true,-3900.0005,-3000.0007,1.5788674,-1.0,0.0,0.0,521,True
false,7,5,false,-3278.0847,579.0845,-0.09848465,0.1,5354.235,-333.6601,521,True
false,4,5,false,962.6447,1365.6174,2.720653,10.304,-3574.8418,-181.60727,521,True
false,6,5,false,-1842.594,-271.6772,-3.0293577,2.254,-642.9066,-1542.1398,521,True
false,2,5,false,-1242.6802,1259.4866,-0.38026494,0.013,3779.1948,-84.876434,521,True
false,8,5,true,-3900.0005,-3000.0007,1.5662571,-1.0,0.0,0.0,521,True
false,6,13,false,-1677.1941,943.4721,-1.8237076,-1.0,-10.0,-10.0,521,True
false,1,13,false,-4079.006,-364.6544,-1.8934364,-1.0,-10.0,-10.0,521,True
false,3,13,false,-4355.0327,-312.39667,-2.1219544,-1.0,-10.0,-10.0,521,True
false,2,13,false,-1672.5957,-501.9911,3.120555,-1.0,-10.0,-10.0,521,True
false,7,13,true,-2433.5378,800.1225,2.3135066,-1.0,-10.0,-10.0,521,True
false,5,5,false,1553.636,-1014.9865,3.0876534,12.484,-1128.4255,-1203.2325,521,True
false,1,5,false,-4055.1404,-123.73028,-0.022681236,17.419,4452.6865,586.96155,521,True
false,3,5,false,202.11206,-275.6381,-2.2758393,19.589,-2153.9263,1409.435,521,True
false,9,5,true,-3900.0005,-3000.0007,1.578416,-1.0,0.0,0.0,521,True
false,7,5,false,-3289.32,468.2551,-0.11773657,0.067,4799.229,-119.65455,521,True
false,4,5,false,796.22516,1428.0267,2.6121078,11.328,-3771.4614,-455.9553,521,True
false,6,5,false,-1857.1885,-255.88687,-1.7978234,3.254,-1656.7122,95.38716,521,True
false,2,5,false,-1243.7886,1255.603,-0.3821437,0.033,3759.301,-83.60713,521,True
false,7,13,true,-2433.5378,800.1225,2.3135066,-1.0,-10.0,-10.0,521,True
false,6,13,false,-2594.89,1335.3856,-1.8157511,-1.0,-10.0,-10.0,521,True
false,8,5,true,-3900.0005,-3000.0007,1.5664066,-1.0,0.0,0.0,521,True
false,3,13,false,-4206.1885,-272.9161,-1.9334655,-1.0,-10.0,-10.0,521,True
false,2,13,false,-1664.3746,-513.10785,3.1347606,-1.0,-10.0,-10.0,521,True
false,1,13,false,-4020.4934,-348.2758,-2.074468,-1.0,-10.0,-10.0,521,True
false,5,5,false,1348.8889,-923.4645,-3.1240385,13.484,-1448.3978,-1077.9325,521,True
false,3,5,false,169.24298,-303.8819,-2.6734383,20.595,-2576.87,435.84866,521,True
false,1,5,false,-4054.2065,-140.7431,-0.018764434,18.423,4452.3823,589.2788,521,True
false,9,5,true,-3900.0005,-3000.0007,1.5788585,-1.0,0.0,0.0,521,True
false,7,5,false,-3305.2983,354.22955,-0.107669815,0.165,4767.703,-34.93553,521,True
false,4,5,false,613.4926,1459.1373,2.9138663,12.336,-3971.4724,524.2532,521,True
false,2,5,false,-1242.5491,1254.831,-0.38532808,0.034,3773.3677,-85.809265,516,True
false,6,5,false,-1862.483,-291.101,-1.5024105,4.264,-1616.9098,372.47086,516,True
false,7,13,true,-2433.5378,800.1225,2.3135066,-1.0,-10.0,-10.0,516,True
false,8,5,true,-3900.0005,-3000.0007,1.5662808,-1.0,0.0,0.0,516,True
false,6,13,false,-2820.3599,1372.781,-1.814758,-1.0,-10.0,-10.0,516,True
false,2,13,false,-1626.7021,-487.164,3.119525,-1.0,-10.0,-10.0,516,True
false,3,13,false,-4130.4497,-169.88438,-1.1958673,-1.0,-10.0,-10.0,516,True
false,1,13,true,-4021.7456,-337.31387,-2.0486557,-1.0,-10.0,-10.0,516,True
false,5,5,false,1110.9373,-894.6227,3.1337745,14.493,-1645.4354,-1070.1481,516,True
false,3,5,false,64.557,-287.8677,2.928655,21.595,-2431.828,-1205.8787,515,True
false,1,5,false,-4056.7534,-118.35028,-0.014364117,19.423,4452.7944,586.14716,515,True
false,9,5,true,-3900.0005,-3000.0007,1.5787054,-1.0,0.0,0.0,515,True
false,7,5,false,-3301.9524,357.28885,-0.1159891,0.332,4996.876,-151.57018,515,True
false,4,5,false,441.76788,1507.2815,2.790346,13.36,-4230.637,245.18375,515,True
