playing,player,team,fallen,x,y,theta,ballage,ballx,bally,secsremaining,goodego
true,4,5,false,2663.5454,2933.023,-1.7005708,1.566,472.73486,148.99313,538,True
true,7,5,false,-1509.5784,78.172485,0.37263522,1797.618,-1674.4186,-2481.8118,538,True
true,2,5,false,-3315.2078,896.75354,0.28809226,1827.825,-3058.1572,1972.119,538,True
true,3,5,false,137.87329,1260.9012,0.08007785,14.925,2144.0466,1436.0834,538,True
true,9,5,true,-3900.0005,-3000.0007,-1.7677095,-1.0,0.0,0.0,538,True
true,6,13,false,-2969.9255,2790.9446,-2.1649995,1.571293,4242.067,1067.4485,538,True
true,7,13,true,-1880.6846,-2216.7888,0.26832294,-1.0,-10.0,-10.0,538,True
true,2,13,false,-3014.2473,-1498.8655,3.1265106,0.15629,1584.3667,309.58368,538,True
true,5,5,false,2613.6511,-902.4479,0.55599564,0.133,1005.2081,1114.2505,538,True
true,6,5,false,2161.5576,191.59328,0.48305252,7.063,1631.1672,1687.2065,538,True
true,3,13,false,-4409.8843,-1329.8513,-2.0484946,0.129317,260.49722,135.22246,538,True
true,1,5,false,-4068.0415,294.43307,0.51081413,1803.494,1235.7229,1763.094,538,True
true,1,13,false,-4234.211,-497.7126,-1.4957423,0.854654,1118.3003,-98.47436,538,True
true,8,5,true,-3900.0005,-3000.0007,3.0689056,2058.971,69.765625,67.39639,538,True
true,7,5,false,-1494.096,74.44089,0.36799976,1798.618,-1675.5582,-2481.043,536,True
true,2,5,false,-3314.4016,896.7541,0.2872944,1828.825,-3058.731,1971.2284,536,True
true,4,5,false,2664.6807,2868.304,-1.0622132,0.034,1834.3268,1025.5419,536,True
true,3,5,false,137.87329,1260.9012,0.079028286,15.935,2142.7192,1438.0613,536,True
true,6,13,false,-3006.1946,2615.1968,-2.0761244,2.571456,4077.054,742.55914,536,True
true,7,13,true,-1880.6846,-2216.7888,0.26832294,-1.0,-10.0,-10.0,536,True
true,2,13,false,-3021.9333,-1483.7189,-2.8114252,0.156963,1648.0066,-97.76964,536,True
true,5,5,false,2665.8748,-827.9452,1.1502728,1.135,1340.8534,328.7004,536,True
true,6,5,false,2267.0178,224.02681,0.47091046,8.063,1548.0442,1708.786,536,True
true,8,5,true,-3900.0005,-3000.0007,3.0691793,2059.975,69.78466,67.376686,536,True
true,9,5,true,-3900.0005,-3000.0007,-1.7677133,-1.0,0.0,0.0,536,True
true,1,5,false,-4054.2742,203.7167,0.05405647,1804.494,416.0646,2200.0488,536,True
true,3,13,false,-4487.7383,-1474.6964,-1.327791,0.130035,203.54854,-41.37447,536,True
true,1,13,false,-4214.379,-627.3916,-1.4530139,1.855002,994.69025,-152.30235,536,True
true,4,5,false,2672.7559,2907.3618,-0.8449614,0.029,1960.9585,444.63437,536,True
true,7,5,false,-1503.351,80.09276,0.37437806,1799.63,-1676.2284,-2480.59,536,True
true,2,5,false,-3316.514,896.7541,0.28239307,1829.835,-3058.7324,1971.2252,536,True
true,3,5,false,137.87329,1260.9012,0.07853234,16.957,2141.9844,1439.157,536,True
true,6,13,false,-3127.2412,2329.141,-2.2576509,3.571711,3599.0095,1526.1271,535,True
true,9,5,true,-3900.0005,-3000.0007,-1.7677174,-1.0,0.0,0.0,535,True
true,2,13,false,-2873.8582,-1547.038,-2.8474839,0.157625,1318.9008,-24.01406,535,True
true,7,13,true,-1880.6846,-2216.7888,0.26832294,-1.0,-10.0,-10.0,535,True
true,5,5,false,2670.2805,-557.83636,1.347636,2.135,1125.6466,23.610468,535,True
true,6,5,false,2328.1777,292.16452,0.4007065,0.033,2616.525,647.1332,535,True
true,8,5,true,-3900.0005,-3000.0007,3.0687497,2061.003,69.757935,67.40438,535,True
true,1,5,false,-4050.6272,61.99874,0.21911006,1805.51,704.6149,2261.0586,535,True
true,3,13,false,-4396.2544,-1656.4569,-0.7298136,0.13074,259.0782,-83.43233,535,True
true,1,13,false,-4214.379,-627.3916,-1.4211411,2.855151,989.3314,-183.92352,535,True
true,4,5,false,2713.3047,2998.2004,-0.73479563,0.033,1569.4753,200.24507,535,True
true,7,5,false,-1495.326,78.22781,0.3719534,1800.65,-1674.825,-2481.5374,535,True
true,3,5,false,137.87329,1260.9012,0.07786196,17.957,2140.997,1440.6243,535,True
true,6,13,false,-3265.8154,2163.279,-2.1205182,-1.0,-10.0,-10.0,535,True
true,2,5,false,-3324.2515,809.68756,0.20094809,1830.857,-3260.8967,1653.0443,535,True
true,7,13,true,-1880.6846,-2216.7888,0.26832294,-1.0,-10.0,-10.0,535,True
true,2,13,false,-2702.8655,-1601.4875,-2.7309005,0.158297,1813.1868,130.58743,535,True
true,5,5,false,2654.3672,-302.3105,1.7474463,3.165,908.21063,-415.77283,535,True
true,6,5,false,2455.2673,406.11835,0.75378484,0.033,2800.2874,357.76865,535,True
true,8,5,true,-3900.0005,-3000.0007,3.0685976,2062.003,69.74771,67.41497,535,True
true,1,5,false,-4042.3657,41.846893,0.15121937,1806.526,560.8403,2304.2754,535,True
true,3,13,false,-4320.6846,-1857.9521,-0.48235577,0.131386,318.048,-189.54572,535,True
true,9,5,true,-3900.0005,-3000.0007,-1.7677181,-1.0,0.0,0.0,535,True
true,1,13,false,-4235.8296,-585.2967,-1.3641064,0.124034,1300.23,-143.70253,535,True
true,4,5,false,2832.4827,2941.8608,-0.76012063,0.029,1206.5312,344.21048,535,True
true,7,5,false,-1505.8739,85.70064,0.37672752,1801.662,-1676.3209,-2480.5273,535,True
true,2,5,false,-3306.2065,715.48865,-0.15474886,1831.867,-3634.8323,745.28876,533,True
true,3,5,false,137.87329,1260.9012,0.07702628,18.966,2139.7712,1442.4431,533,True
true,6,13,false,-3407.5693,1938.1836,-2.1426194,-1.0,-10.0,-10.0,533,True
true,7,13,true,-1905.9126,-2134.3862,0.42290992,-1.0,-10.0,-10.0,533,True
true,2,13,false,-2535.8398,-1667.2881,-2.551737,0.158991,1725.7357,-476.00998,533,True
true,9,5,true,-3900.0005,-3000.0007,-1.7677217,-1.0,0.0,0.0,533,True
true,6,5,false,2573.1692,579.8448,0.6510008,0.134,2451.8215,618.14856,533,True
true,8,5,true,-3900.0005,-3000.0007,3.0684164,2063.006,69.73573,67.427376,533,True
true,1,5,false,-4042.3657,41.846893,0.16012962,1807.542,580.677,2299.3567,533,True
true,3,13,false,-4196.0137,-2037.2555,-0.37655905,0.132076,246.43301,-41.21867,533,True
true,1,13,false,-4247.7734,-463.28333,-1.4766482,0.124717,1519.3839,-24.876463,533,True
true,5,5,false,2640.3237,-243.72511,1.6845373,0.003,2085.4468,-1358.8082,533,True
true,4,5,false,3061.361,2832.1257,-0.65374637,0.033,974.06195,176.04694,533,True
true,7,5,false,-1501.6375,83.83067,0.36678398,1802.682,-1677.0397,-2480.0417,533,True
true,2,5,false,-3308.911,650.34204,0.026322378,1832.889,-3316.8293,1738.3848,533,True
true,3,5,false,137.87329,1260.9012,0.07654698,19.966,2138.9448,1443.6687,533,True
true,6,13,false,-3601.4072,1571.3937,-2.0412498,0.242219,3375.1943,1038.0521,533,True
true,7,13,false,-1861.254,-2186.8755,0.9703034,-1.0,-10.0,-10.0,533,True
true,9,5,true,-3900.0005,-3000.0007,-1.7677255,-1.0,0.0,0.0,533,True
true,2,13,false,-2364.7532,-1726.7711,-2.793153,0.159798,2424.0254,-155.245,533,True
true,5,5,false,2650.1472,-315.65707,1.8313577,0.033,2273.147,-1781.6317,533,True
true,8,5,true,-3900.0005,-3000.0007,3.0682714,2064.006,69.72422,67.43928,533,True
true,6,5,false,2684.2856,662.97284,0.51949006,0.466,2178.9636,891.74066,533,True
true,1,5,false,-4008.7075,39.20659,0.012802561,1808.558,584.54803,2298.375,533,True
true,1,13,false,-4259.235,-529.1106,-1.1307584,0.158745,1490.1276,-266.3862,533,True
true,3,13,false,-3839.7068,-2220.1128,-0.5258758,0.132851,300.86993,52.69055,533,True
true,4,5,false,3269.1711,2765.5215,-0.6313729,0.005,366.95404,-66.566315,533,True
true,7,5,false,-1500.7991,84.827515,0.36722997,1803.682,-1677.226,-2479.916,533,True
true,2,5,false,-3288.2356,747.8751,0.25138044,1833.889,-2988.388,2184.5234,533,True
true,3,5,false,137.87329,1260.9012,0.07730995,20.988,2140.033,1442.0548,533,True
true,6,13,false,-3692.5786,1387.0214,-1.8701053,0.342881,3891.7231,1223.023,533,True
true,7,13,false,-1861.254,-2186.8755,1.6576594,-1.0,-10.0,-10.0,533,True
true,2,13,false,-2199.8438,-1791.5972,-2.6552982,0.127209,1899.0004,-324.60147,533,True
true,9,5,true,-3900.0005,-3000.0007,-1.7677293,-1.0,0.0,0.0,533,True
true,5,5,false,2653.1436,-459.99017,1.0028752,0.069,2960.1125,1217.0276,533,True
true,6,5,false,2699.666,669.3225,0.0059318794,0.034,592.4111,1767.0387,533,True
true,8,5,true,-3900.0005,-3000.0007,3.0697756,2065.034,69.82504,67.3349,533,True
true,1,5,false,-4008.7075,39.206604,0.011886039,1809.574,582.5495,2298.8823,533,True
true,3,13,false,-3455.577,-2489.4688,-0.16485229,0.133521,505.00137,191.23207,533,True
true,1,13,false,-4297.102,-522.24084,-1.3117799,0.192754,1979.1509,389.0111,533,True
true,7,5,false,-1498.5249,86.3584,0.36915168,1804.694,-1676.7218,-2480.2576,533,True
true,2,5,false,-3299.8728,776.52484,0.19704434,1834.898,-3158.4304,1917.9786,533,True
true,3,5,false,137.87329,1260.9012,0.07780455,21.988,2140.696,1441.0704,533,True
true,6,13,false,-3793.005,1138.5024,-1.9028296,0.176983,2666.909,1608.4995,533,True
true,7,13,false,-1861.254,-2186.8755,1.6546375,-1.0,-10.0,-10.0,533,True
true,2,13,false,-2054.1558,-1847.954,-2.8532345,0.161628,1223.7036,-399.9571,533,True
true,9,5,true,-3900.0005,-3000.0007,-1.7677321,-1.0,0.0,0.0,533,True
true,5,5,false,2648.0996,-543.5221,0.841218,0.003,2058.221,1510.1704,533,True
true,8,5,true,-3900.0005,-3000.0007,3.0688167,2066.034,69.76105,67.401146,533,True
true,6,5,false,2661.6506,699.2342,0.14103843,0.033,395.68103,1326.2142,533,True
true,3,13,false,-3350.8054,-2491.218,-0.11628017,0.155919,723.3869,740.8257,530,True
true,1,5,false,-4008.7075,39.206604,0.012383094,1810.59,583.7255,2298.5835,530,True
true,1,13,false,-4230.7954,-537.5577,-1.0676321,0.16015,2051.9429,524.4642,530,True
true,4,5,false,3258.588,2693.9028,-0.71816814,0.034,159.15338,-338.77734,530,True
true,4,5,false,3067.1763,2570.9204,-0.8281755,0.005,263.48935,-563.7644,530,True
true,7,5,false,-1497.6692,85.16424,0.36796373,1805.714,-1675.775,-2480.898,530,True
true,2,5,false,-3291.9763,776.5141,0.21083005,1835.898,-3160.485,1914.5916,530,True
true,3,5,false,137.87329,1260.9012,0.077372506,22.998,2140.0962,1441.9625,530,True
true,7,13,false,-1861.254,-2186.8755,1.6549636,-1.0,-10.0,-10.0,530,True
true,6,13,false,-3898.5105,973.2735,-1.5417346,0.144346,3404.4697,1348.7632,530,True
true,2,13,false,-1911.7363,-1875.5498,2.953362,0.128977,1263.9897,-55.21237,530,True
true,9,5,true,-3900.0005,-3000.0007,-1.7677345,-1.0,0.0,0.0,530,True
true,5,5,false,2661.7104,-559.036,0.84570956,0.1,1891.9808,1636.5076,530,True
true,8,5,true,-3900.0005,-3000.0007,3.0694213,2067.038,69.79987,67.36096,530,True
true,6,5,false,2591.8516,686.007,0.9877703,0.033,1053.826,547.9046,530,True
true,3,13,false,-3390.2537,-2370.5254,0.20924634,0.156604,1061.037,378.8229,530,True
true,1,13,false,-4248.4346,-323.78094,-0.9044706,0.127543,1815.709,211.77522,530,True
true,1,5,false,-4008.7075,39.206604,0.012395672,1811.59,583.8001,2298.5647,530,True
true,4,5,false,2971.52,2332.8896,-1.2046864,0.033,361.7769,-429.5956,530,True
true,7,5,false,-1499.5243,87.81625,0.37183458,1806.726,-1675.4451,-2481.1206,530,True
true,2,5,false,-3293.776,776.51385,0.21406168,1836.92,-3159.413,1916.3604,530,True
true,3,5,false,137.87329,1260.9012,0.07758742,0.033,2359.889,368.08203,530,True
true,6,13,false,-3901.0046,835.8333,-1.6924834,0.14505,2985.3755,1767.4893,530,True
true,7,13,false,-1861.254,-2186.8755,1.6546283,-1.0,-10.0,-10.0,530,True
true,2,13,false,-1764.8331,-1815.3314,2.7100892,0.129658,1215.5647,403.9003,530,True
true,9,5,true,-3900.0005,-3000.0007,-1.7677377,-1.0,0.0,0.0,530,True
true,5,5,false,2662.057,-560.87036,0.86099386,0.003,1858.0271,1571.5365,530,True
true,8,5,true,-3900.0005,-3000.0007,3.0687518,2068.066,69.752556,67.40995,530,True
true,3,13,false,-3328.359,-2250.327,0.47541058,0.123974,1000.74396,74.36987,530,True
true,1,13,false,-4265.283,-320.98062,-0.8282317,0.128267,2064.7214,121.00733,530,True
true,1,5,false,-4008.7075,56.24717,0.011820699,1812.606,583.011,2298.765,530,True
true,6,5,false,2464.2603,758.0909,1.3113602,0.733,1166.1534,152.78499,530,True
true,4,5,false,2788.1277,2149.0454,-1.1572676,0.005,225.38583,-228.83815,530,True
true,7,5,false,-1487.6643,81.89086,0.36645326,1807.746,-1674.3977,-2481.828,530,True
true,2,5,false,-3290.3774,776.5141,0.21769428,1837.92,-3159.323,1916.5087,530,True
true,3,5,false,137.87329,1260.9012,0.07826451,0.011,2369.7659,366.32196,527,True
true,7,13,false,-1861.254,-2186.8755,1.6539326,-1.0,-10.0,-10.0,527,True
true,2,13,false,-1637.2727,-1794.7614,2.4198332,0.130319,1092.3799,811.9307,527,True
true,6,13,false,-3865.331,759.2204,-2.4170582,0.179051,1083.0393,2876.124,527,True
true,9,5,true,-3900.0005,-3000.0007,-1.7677408,-1.0,0.0,0.0,527,True
true,5,5,false,2660.5876,-552.0511,0.86847955,0.034,1847.221,1555.679,527,True
true,8,5,true,-3900.0005,-3000.0007,3.068175,2069.07,69.71311,67.45076,527,True
true,3,13,false,-3099.8176,-2167.49,0.4888932,0.124675,815.438,85.31624,527,True
true,1,13,false,-4369.6924,-390.3774,-0.76003915,0.129139,2217.0767,135.66144,527,True
true,1,5,false,-4008.7075,56.247173,0.0110501805,1813.622,580.9822,2299.2776,527,True
true,6,5,false,2354.2217,762.201,1.9584717,0.033,732.3059,-684.1033,527,True
true,4,5,false,2676.0723,2046.1039,-1.3117706,0.005,191.39532,-56.001873,527,True
true,7,5,false,-1487.0667,81.69641,0.3658827,1808.746,-1673.8523,-2482.1953,527,True
true,2,5,false,-3290.3608,776.51434,0.21800974,1838.93,-3159.01,1917.025,527,True
true,6,13,false,-3898.2214,480.8175,-2.63734,0.14639,145.40854,2180.9534,527,True
true,7,13,false,-1861.254,-2186.8755,1.6531839,-1.0,-10.0,-10.0,527,True
true,2,13,false,-1587.3499,-1764.1576,2.7716684,0.164321,1394.4435,427.10718,527,True
true,3,5,false,137.87329,1260.9012,0.07857589,0.033,2364.007,367.6261,527,True
true,9,5,true,-3900.0005,-3000.0007,-1.7677428,-1.0,0.0,0.0,527,True
true,5,5,false,2714.659,-648.97375,0.69267255,0.802,1628.8666,1895.1447,527,True
true,3,13,false,-2907.2803,-2022.9578,0.6778529,0.125344,764.9801,232.93765,527,True
true,1,13,false,-4495.499,-401.60873,-0.5916948,0.129826,2137.9167,83.14277,527,True
true,8,5,true,-3900.0005,-3000.0007,3.0690103,2070.098,69.76979,67.39211,527,True
true,6,5,false,2468.593,860.25275,1.6817269,0.034,591.7639,-303.42416,527,True
true,1,5,false,-4008.7075,56.24717,0.010780548,1814.638,580.4139,2299.421,527,True
true,7,5,false,-1486.871,83.4114,0.36761233,1809.758,-1672.4828,-2483.118,527,True
true,2,5,false,-3293.3137,776.51434,0.21195583,1839.952,-3158.9233,1917.1696,527,True
true,3,5,false,137.87329,1260.9012,0.07965586,0.267,2263.255,-637.1339,527,True
true,6,13,false,-3992.481,409.16656,-2.4593964,0.147093,-240.79521,1861.1377,527,True
true,7,13,false,-1861.254,-2186.8755,1.6520547,-1.0,-10.0,-10.0,527,True
true,2,13,false,-1569.4915,-1708.0427,2.9918215,0.165013,1859.4369,-705.81995,527,True
true,9,5,true,-3900.0005,-3000.0007,-1.7677428,-1.0,0.0,0.0,527,True
true,4,5,false,2695.7607,2024.5121,-1.264579,0.029,560.3955,-190.17535,527,True
true,5,5,false,2826.4001,-752.30054,0.73522556,0.033,1077.6918,1012.95984,527,True
true,3,13,false,-2941.9412,-1870.0804,0.642516,0.159346,963.6629,782.12885,527,True
true,1,13,false,-4342.9106,-426.7392,-0.82785153,0.130545,1203.0663,614.8449,527,True
true,8,5,true,-3900.0005,-3000.0007,3.069236,2071.098,69.78232,67.37914,527,True
true,6,5,false,2533.572,922.18445,1.4149195,0.3,23.717247,-416.934,527,True
true,1,5,false,-4008.7075,56.247173,0.010847409,1815.654,580.5958,2299.3748,527,True
true,4,5,false,2677.1406,1970.718,-1.2643942,0.033,1318.3485,-62.667976,527,True
true,7,5,false,-1498.117,87.17073,0.3723237,1810.778,-1671.858,-2483.5393,527,True
true,2,5,false,-3289.115,776.51434,0.21746814,1840.962,-3159.5168,1916.1936,527,True
true,3,5,false,137.87329,1260.9012,0.079199925,1.276,2150.9292,-1369.5143,527,True
true,6,13,false,-3991.7246,207.26448,-2.2132645,0.147785,-11.783242,1054.8568,527,True
true,7,13,false,-1861.254,-2186.8755,1.6510382,-1.0,-10.0,-10.0,527,True
true,2,13,false,-1628.1656,-1551.8696,2.485618,0.165689,2508.3586,489.2756,527,True
true,9,5,true,-3900.0005,-3000.0007,-1.7677448,-1.0,0.0,0.0,527,True
true,3,13,false,-2976.8635,-1724.5304,0.8645655,0.160053,1216.3282,1128.8389,527,True
true,5,5,false,2856.5234,-678.62665,1.0361694,0.003,1179.0338,152.00899,527,True
true,1,13,false,-4277.4004,-390.86508,-0.5068612,0.131242,929.7279,458.6347,527,True
true,8,5,true,-3900.0005,-3000.0007,3.0693192,2072.102,69.78869,67.37256,527,True
true,6,5,false,2672.2441,872.6424,0.83584005,1.3,277.31406,-626.43207,527,True
true,1,5,false,-4000.379,56.256645,0.013706485,1816.67,580.4939,2299.401,527,True
true,4,5,false,2673.4763,1979.155,-1.2500981,0.029,1766.2288,171.72105,527,True
true,7,5,false,-1498.1174,87.1708,0.37213606,1811.79,-1671.3076,-2483.9094,523,True
true,2,5,false,-3292.8696,776.5146,0.21287861,1841.984,-3159.9438,1915.4902,523,True
true,3,5,false,134.08772,1258.2714,0.07301509,2.276,2099.5977,-1771.1797,523,True
true,6,13,false,-3989.645,15.499057,-1.9483321,0.148463,7.1683683,632.00397,523,True
true,7,13,false,-1861.254,-2186.8755,1.6513422,-1.0,-10.0,-10.0,523,True
true,2,13,false,-1703.1389,-1379.2468,2.6322393,0.133089,2888.9197,139.39957,523,True
true,9,5,true,-3900.0005,-3000.0007,-1.7677485,-1.0,0.0,0.0,523,True
true,5,5,false,2935.394,-402.01947,1.0066037,0.003,787.6046,-98.529564,523,True
true,1,13,false,-4274.9336,-264.80392,-0.2860871,0.131959,866.8919,286.15604,523,True
true,3,13,false,-2957.6726,-1537.6671,0.9543042,0.160723,1168.9606,1275.4691,523,True
true,8,5,true,-3900.0005,-3000.0007,3.0694804,2073.13,69.79693,67.364044,523,True
true,6,5,false,2799.8855,834.2172,0.06706044,0.033,706.4066,-697.77264,523,True
true,1,5,false,-3993.7195,28.79161,0.026309468,1817.67,579.94684,2299.5388,523,True
true,4,5,false,2668.5972,1974.695,-1.2466862,0.033,1927.3066,217.01942,523,True
true,7,5,false,-1492.1527,85.87377,0.3697682,1812.81,-1670.2838,-2484.5984,523,True
true,2,5,false,-3308.8267,703.8434,0.065171294,1842.984,-3415.6416,1461.8167,523,True
true,6,13,false,-4056.0613,-178.76048,-1.1593812,0.149118,303.15872,566.65985,523,True
true,3,5,false,213.88219,1268.0162,-0.13589107,3.298,2303.2139,-1427.9413,523,True
true,7,13,false,-1861.254,-2186.8755,1.6495823,-1.0,-10.0,-10.0,523,True
true,2,13,false,-1846.6846,-1223.9017,2.9084675,0.300337,2597.5422,-692.6122,523,True
true,9,5,true,-3900.0005,-3000.0007,-1.7677524,-1.0,0.0,0.0,523,True
true,3,13,false,-2942.5354,-1370.2689,1.1229432,0.16141699,1148.9484,963.9374,523,True
true,1,13,false,-4187.9375,-345.66632,-0.17063285,0.665751,856.9634,138.77606,523,True
true,5,5,false,3006.4355,-222.40187,1.0328587,0.031,497.0179,-145.64085,523,True
true,8,5,true,-3900.0005,-3000.0007,3.0692174,2074.134,69.77806,67.38355,523,True
true,6,5,false,2937.1833,811.8629,-0.043145217,0.033,577.8481,-522.65656,523,True
true,1,5,false,-3993.0615,24.404606,0.025478465,1818.686,579.4732,2299.6592,523,True
true,4,5,false,2670.9705,1963.7327,-1.243616,0.1,1907.727,194.97002,523,True
true,7,5,false,-1518.8499,93.79933,0.3718975,1813.81,-1671.08,-2484.0635,523,True
true,2,5,false,-3314.6704,544.1701,-0.12871128,1843.994,-3602.1445,1117.2789,523,True
true,6,13,false,-3875.4739,-260.05414,-0.7126567,0.11724,399.5447,303.15744,523,True
true,7,13,false,-1861.254,-2186.8755,1.6510653,-1.0,-10.0,-10.0,523,True
true,3,5,false,256.51218,1267.5144,-0.06857655,4.298,2114.1904,-1591.6368,523,True
true,2,13,false,-1911.3519,-1219.7656,2.8664038,0.800769,2267.115,-229.5087,523,True
true,9,5,true,-3900.0005,-3000.0007,-1.767755,-1.0,0.0,0.0,523,True
true,3,13,false,-2977.6057,-1232.0958,1.571818,0.128806,1290.8279,725.9727,523,True
true,1,13,false,-4224.402,-375.2179,-0.414888,1.665887,887.29083,274.02957,523,True
true,5,5,false,3138.153,-52.052937,0.94084704,0.033,279.3528,-156.1843,523,True
true,1,5,false,-3993.903,24.513678,0.026380656,1819.702,581.8343,2299.0627,523,True
true,6,5,false,3089.566,679.0023,0.29574656,0.001,271.39478,-580.3775,523,True
true,8,5,true,-3900.0005,-3000.0007,3.0691972,2075.162,69.77499,67.38674,523,True
true,4,5,false,2581.6587,1774.8048,-1.1178735,0.029,1820.3328,111.644295,523,True
true,7,5,false,-1499.6495,87.819,0.3663364,1814.822,-1670.9038,-2484.1814,523,True
true,2,5,false,-3318.1345,524.2666,0.0016654546,1845.016,-3547.574,1326.4578,523,True
true,6,13,false,-3676.6206,-278.5474,-0.8781266,0.117907,188.91248,172.02077,523,True
true,3,5,false,357.40637,1257.5442,-0.087833054,5.308,2042.5109,-1519.9971,523,True
true,7,13,false,-1861.254,-2186.8755,1.651473,-1.0,-10.0,-10.0,523,True
true,2,13,false,-1572.7012,-1257.3574,2.9051228,0.168432,2541.761,-409.84534,523,True
true,9,5,true,-3900.0005,-3000.0007,-1.7677593,-1.0,0.0,0.0,523,True
true,3,13,false,-3073.6973,-1082.8019,1.7584988,0.129497,1303.7927,187.0512,523,True
true,1,13,false,-4234.8857,-271.3269,-0.47753155,2.666065,962.58435,257.6781,523,True
true,5,5,false,3218.723,115.69476,0.54543865,0.031,220.71022,-30.051334,520,True
true,6,5,false,3184.2542,585.57074,0.058753528,0.033,290.07217,-287.01608,520,True
true,8,5,true,-3900.0005,-3000.0007,3.0698848,2076.162,69.81989,67.34025,520,True
true,1,5,false,-3993.903,24.513685,0.026274351,1820.718,581.8222,2299.0662,520,True
true,4,5,false,2663.4092,1824.8678,-0.9663674,0.134,1790.7003,-271.3129,520,True
true,7,5,false,-1494.5295,91.90069,0.36896223,1815.842,-1670.638,-2484.3591,520,True
true,6,13,false,-3611.4604,-210.87828,-0.56933033,0.118571,174.08453,-50.422935,519,True
true,7,13,false,-1861.254,-2186.8755,1.651309,-1.0,-10.0,-10.0,519,True
true,2,5,false,-3324.6702,527.73755,-0.13383576,1846.026,-3779.973,307.1983,519,True
true,2,13,false,-1786.2926,-1221.9724,3.089756,1.002002,2986.1667,-929.9207,519,True
true,3,5,false,418.75882,1234.4531,-0.20581315,6.33,2143.823,-1262.7594,519,True
true,9,5,true,-3900.0005,-3000.0007,-1.7677629,-1.0,0.0,0.0,519,True
true,3,13,false,-3229.1602,-933.3527,1.9056591,0.163458,1109.8773,-14.198454,519,True
true,1,13,false,-4264.187,-240.35812,-0.446681,0.13497,923.2865,179.37021,519,True
true,5,5,false,3274.8677,230.22014,-0.015740477,0.033,250.39636,138.49706,519,True
true,6,5,false,3198.489,430.52893,0.50063306,0.001,332.29767,-270.06305,519,True
true,8,5,true,-3900.0005,-3000.0007,3.069154,2077.165,69.76845,67.39358,519,True
true,1,5,false,-3993.903,24.513739,0.027747208,1821.734,585.19653,2298.21,519,True
true,4,5,false,2828.32,1756.8083,-0.9219659,0.362,1646.7821,-374.508,519,True
true,7,5,false,-1510.4185,97.029236,0.36723107,1816.854,-1671.2664,-2483.9373,519,True
true,2,5,false,-3323.9583,527.7572,-0.094858155,1847.048,-3779.1143,317.5794,519,True
true,7,13,false,-1861.254,-2186.8755,1.652698,-1.0,-10.0,-10.0,519,True
true,6,13,false,-3544.688,-285.50848,-0.58944523,0.319134,9.724969,-290.4511,519,True
true,2,13,false,-2009.259,-1175.1724,2.9812508,0.169919,2245.1997,-332.93225,519,True
true,3,5,false,424.42072,1236.3838,-0.29114616,7.34,2236.6265,-1085.5529,519,True
true,9,5,true,-3900.0005,-3000.0007,-1.7677656,-1.0,0.0,0.0,519,True
true,3,13,false,-3383.7659,-838.62476,1.9027753,0.130771,794.8827,233.11934,519,True
true,1,13,false,-4238.9526,-224.19365,-0.46672606,0.135716,773.5682,-135.22867,519,True
true,5,5,false,3394.6633,328.6313,-0.46452087,0.034,339.1145,317.3937,519,True
true,8,5,true,-3900.0005,-3000.0007,3.0695946,2078.165,69.79657,67.36448,519,True
true,6,5,false,3148.1638,455.39264,0.5020482,0.033,641.86615,-198.74773,519,True
true,1,5,false,-4011.2778,25.878803,0.026076505,1822.75,582.38965,2298.9233,519,True
true,4,5,false,2964.5474,1620.5603,-0.94108915,1.366,1482.7584,-384.53156,519,True
true,7,5,false,-1494.1282,92.037315,0.362848,1817.874,-1669.7106,-2484.983,519,True
true,2,5,false,-3324.7976,527.7589,-0.0881124,1848.048,-3778.9023,320.08926,519,True
true,6,13,false,-3591.9612,-228.62614,-1.4065365,0.11994,331.05618,-314.25076,519,True
true,7,13,false,-1861.254,-2186.8755,1.6526009,-1.0,-10.0,-10.0,519,True
true,2,13,false,-2246.85,-1136.386,-3.1004033,0.137282,2017.7137,-602.4414,519,True
true,3,5,false,424.42072,1236.3838,-0.298704,8.362,2244.591,-1068.9858,519,True
true,9,5,true,-3900.0005,-3000.0007,-1.7677704,-1.0,0.0,0.0,519,True
true,3,13,false,-3547.4395,-771.6035,2.1318069,0.110216,504.55032,27.680819,519,True
true,1,13,false,-4359.8833,-145.74524,-0.59318674,0.169745,823.5163,-87.99797,519,True
true,5,5,false,3459.2786,498.39276,-0.6684154,0.031,274.5565,274.70386,519,True
true,8,5,true,-3900.0005,-3000.0007,3.0694723,2079.193,69.78747,67.37393,519,True
true,6,5,false,3110.7485,446.70334,0.10855442,0.766,749.94666,94.44479,519,True
true,1,5,false,-4025.8481,51.08336,0.027027363,1823.766,582.54846,2298.8828,519,True
true,4,5,false,3056.553,1535.1552,-0.90287197,2.394,1292.3944,-453.11798,517,True
true,7,5,false,-1514.9895,103.179855,0.36738235,1818.874,-1669.0814,-2485.4062,517,True
true,6,13,false,-3691.0168,-252.49362,-1.8515203,0.12066,329.79492,13.217121,517,True
true,7,13,false,-1861.254,-2186.8755,1.6526474,-1.0,-10.0,-10.0,516,True
true,2,5,false,-3323.439,527.7592,-0.08561552,1849.057,-3779.1162,317.5587,516,True
true,2,13,false,-2428.418,-1145.404,-3.07974,0.437829,1805.6224,-492.93463,516,True
